file,access_modify,final_modify,annotation_modify,param_modify,import_extensive,parent_class_modify,parent_interface_modify,class_body_modify,inner_extensive_class,class_var_extensive,class_var_modify,method_body_modify,method_extensive,method_var_extensive,method_var_modify,Move Class,Rename Class,Move And Rename Class,Move Method,Rename Method,Move And Rename Method,Extract Method,Extract And Move Method,Rename Parameter,Add Parameter,Remove Parameter
packages/SystemUI/src/com/android/systemui/qs/customize/TileQueryHelper.java,,,,1,,,,1,,,,1,,,,,,,,,,,,,,1
packages/SystemUI/src/com/android/systemui/qs/QSTileHost.java,,,,2,,,,1,,,,4,,,2,,,,,,,,,,,2
packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSFactoryImpl.java,,,,1,8,,,1,,8,,2,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,1,,,1,2,,,1,,,,4,1,,,,,,,,,1,,,,
packages/SystemUI/src/com/android/systemui/qs/tiles/InternetTile.java,,,,,,,,2,,,,2,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/screenshot/ScreenshotController.java,,,,1,3,,,1,,2,,4,1,,,,,,,,,1,,,,
packages/SystemUI/src/com/android/systemui/statusbar/phone/CollapsedStatusBarFragment.java,,,,,,,,1,,1,,3,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationIconContainer.java,,,,,,,,1,,,2,,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarPolicy.java,,,,,,,,1,,,,1,,1,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarTransitions.java,,,,,,,,1,,1,3,2,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/policy/BluetoothController.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/policy/BluetoothControllerImpl.java,,,,,,,,1,,1,,2,2,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,,,,,,,,1,,,,1,,,2,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkController.java,,,,2,,,,3,,2,,4,,,,,,,,,,,,,2,
packages/SystemUI/src/com/android/systemui/statusbar/policy/SecurityControllerImpl.java,,,,,,,,1,,,,1,,1,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java,,,,,,,,1,,,,2,,1,4,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/tuner/TunerActivity.java,,,,,,,,1,,,,1,,,1,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/tuner/TunerServiceImpl.java,,1,,,1,,,2,,,,11,6,2,6,,,,,,,,,,,
packages/SystemUI/tests/src/com/android/systemui/qs/customize/TileQueryHelperTest.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
packages/SystemUI/tests/src/com/android/systemui/qs/external/TileServicesTest.java,,,,,,,,1,,,,1,,,1,,,,,,,,,,,
packages/SystemUI/tests/src/com/android/systemui/qs/QSFragmentTest.java,,,,,,,,1,,,,1,,,1,,,,,,,,,,,
packages/SystemUI/tests/src/com/android/systemui/qs/QSTileHostTest.java,,,,1,,,,2,,,,7,,,5,,,,,,,,,,,1
packages/SystemUI/tests/src/com/android/systemui/utils/leaks/FakeBluetoothController.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
services/core/java/com/android/server/am/UserController.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/backup/SystemBackupAgent.java,,,,,,,,1,,1,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/BluetoothManagerService.java,,,,,1,,,2,,,1,4,1,2,,,,,,,,,,,,
services/core/java/com/android/server/connectivity/Vpn.java,,,,,,,,1,,,,9,2,,,,,,,,,,,,,
services/core/java/com/android/server/inputmethod/InputMethodManagerService.java,,,,,,,,2,,1,,4,1,1,,,,,,,,,,,,
services/core/java/com/android/server/net/NetworkPolicyManagerService.java,,,,,6,,,5,,2,4,14,6,72,3,,,,,,,,,2,2,
services/core/java/com/android/server/NetworkManagementService.java,,,,,,,,1,,,,1,1,,,,,,,,,,,,,
services/core/java/com/android/server/notification/PreferencesHelper.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/om/OverlayManagerServiceImpl.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/om/OverlayManagerSettings.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/pm/PackageManagerService.java,,,,,,,,2,,3,,6,1,1,5,,,,,,,,,,,
services/core/java/com/android/server/pm/Settings.java,,,,,,,,3,,,,3,,,,,,,,,,,,,,
services/core/java/com/android/server/pm/ShortcutService.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/pm/UserManagerService.java,,,,,,,,1,,,,4,,,2,,,,,,,,,,,
services/core/java/com/android/server/statusbar/StatusBarManagerService.java,,,,,,,,1,,,,1,1,,,,,,,,,,,,,
services/core/java/com/android/server/textservices/TextServicesManagerService.java,,,,,2,,,1,,,,1,,4,,,,,,,,,,,,
services/devicepolicy/java/com/android/server/devicepolicy/DevicePolicyManagerService.java,,,,,,,,1,,,,4,1,,1,,,,,,,1,,,,
services/devicepolicy/java/com/android/server/devicepolicy/OverlayPackagesProvider.java,,,,,,,,1,,,,2,,,,,,,,,,,,,,
services/java/com/android/server/SystemServer.java,,,,,,,,1,,,,1,,5,1,,,,,,,,,,,
services/usb/java/com/android/server/usb/UsbDeviceManager.java,,,,,2,,,2,,3,,6,1,1,1,,,,,,,,,,,
