id,category,qualifiedName,file_path,not_aosp,old_aosp,isIntrusive,intrusiveModify,refactor
682342,Class,com.android.systemui.navigationbar.NavigationBarInflaterView,packages/SystemUI/src/com/android/systemui/navigationbar/NavigationBarInflaterView.java,0,-1,1,"{'parent_interface_modify': ""['com.android.systemui.navigationbar.NavigationModeController.ModeChangedListener']-['com.android.systemui.tuner.TunerService.Tunable', 'com.android.systemui.navigationbar.NavigationModeController.ModeChangedListener']"", 'class_body_modify': '-'}",[]
682608,Class,com.android.systemui.navigationbar.NavigationBarView,packages/SystemUI/src/com/android/systemui/navigationbar/NavigationBarView.java,0,1,1,"{'parent_interface_modify': ""['com.android.systemui.navigationbar.NavigationModeController.ModeChangedListener']-['com.android.systemui.tuner.TunerService.Tunable', 'com.android.systemui.navigationbar.NavigationModeController.ModeChangedListener']"", 'class_body_modify': '-'}",[]
