id,category,qualifiedName,file_path,not_aosp,old_aosp,isIntrusive,intrusiveModify,refactor
57856,Variable,android.bluetooth.BluetoothGatt.connect.eattSupport,core/java/android/bluetooth/BluetoothGatt.java,1,-1,0,{},[]
58369,Variable,android.bluetooth.BluetoothGattServer.registerCallback.eattSupport,core/java/android/bluetooth/BluetoothGattServer.java,1,-1,0,{},[]
999686,Method,android.net.NetworkStatsHistoryTest.testMultiplySafe,tests/net/java/android/net/NetworkStatsHistoryTest.java,0,-1,1,{'method_body_modify': '-'},"[{'type': 'Move Method', 'source_name': 'com.android.server.net.NetworkStatsCollectionTest.testMultiplySafe', 'source_param': ''}]"
596358,Method,com.android.settingslib.wifi.AccessPointPreference.IconInjector.getIcon,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPointPreference.java,0,-1,1,{},"[{'type': 'Rename Parameter', 'source_name': 'com.android.settingslib.wifi.AccessPointPreference.IconInjector.getIcon', 'source_param': 'level generation isReady'}]"
957704,Method,android.telephony.CellInfo.equals,telephony/java/android/telephony/CellInfo.java,0,-1,1,{'method_body_modify': '-'},"[{'type': 'Rename Parameter', 'source_name': 'android.telephony.CellInfo.equals', 'source_param': 'other'}]"
25865,Method,android.app.ActivityThread.ApplicationThread.dumpDatabaseInfo,core/java/android/app/ActivityThread.java,0,-1,1,{'method_body_modify': '-'},"[{'type': 'Add Parameter', 'source_name': 'android.app.ActivityThread.ApplicationThread.dumpDatabaseInfo', 'source_param': 'pfd args'}]"
589709,Method,com.android.settingslib.bluetooth.LocalBluetoothProfileManager.updateLocalProfiles,packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java,0,-1,1,{'method_body_modify': '-'},"[{'type': 'Remove Parameter', 'source_name': 'com.android.settingslib.bluetooth.LocalBluetoothProfileManager.updateLocalProfiles', 'source_param': 'uuids'}]"
814735,Variable,com.android.server.pm.PackageManagerService.preparePackageLI.res,services/core/java/com/android/server/pm/PackageManagerService.java,1,-1,0,{},[]
60943,Method,android.bluetooth.le.AdvertiseData.AdvertiseData,core/java/android/bluetooth/le/AdvertiseData.java,0,-1,1,"{'method_body_modify': '-', 'param_modify': 'serviceUuids manufacturerData serviceData includeTxPowerLevel includeDeviceName-serviceUuids manufacturerData serviceData includeTxPowerLevel includeDeviceName transportDiscoveryData'}","[{'type': 'Add Parameter', 'source_name': 'android.bluetooth.le.AdvertiseData.AdvertiseData', 'source_param': 'serviceUuids manufacturerData serviceData includeTxPowerLevel includeDeviceName'}]"
655250,Class,com.android.systemui.statusbar.phone.DozeServiceHost,packages/SystemUI/src/com/android/systemui/statusbar/phone/DozeServiceHost.java,0,-1,1,{},"[{'type': 'Move Class', 'source_name': 'com.android.systemui.statusbar.phone.StatusBar.DozeServiceHost', 'source_param': 'null'}]"
750360,Method,com.android.server.BluetoothManagerService.checkBluetoothPermissionWhenWirelessConsentRequired,services/core/java/com/android/server/BluetoothManagerService.java,0,-1,1,{},"[{'type': 'Rename Method', 'source_name': 'com.android.server.BluetoothManagerService.checkBluetoothPermissionWhenPermissionReviewRequired', 'source_param': ''}]"
610971,Method,com.android.keyguard.EmergencyButton.isEmergencyCapable,packages/SystemUI/src/com/android/keyguard/EmergencyButton.java,1,-1,1,{},"[{'type': 'Extract Method', 'source_name': 'com.android.keyguard.EmergencyButton.updateEmergencyCallButton', 'source_param': ''}]"
57373,Variable,android.bluetooth.BluetoothDevice.connectGatt.eattSupport,core/java/android/bluetooth/BluetoothDevice.java,1,-1,0,{},[]
947617,Variable,android.telecom.ConnectionService.doAnswer.videoState,telecomm/java/android/telecom/ConnectionService.java,1,-1,0,{},[]
743732,Method,com.android.server.audio.AudioDeviceInventory.makeA2dpSrcAvailable,services/core/java/com/android/server/audio/AudioDeviceInventory.java,0,-1,1,"{'method_body_modify': '-', 'param_modify': 'address-address a2dpCodec'}","[{'type': 'Add Parameter', 'source_name': 'com.android.server.audio.AudioDeviceInventory.makeA2dpSrcAvailable', 'source_param': 'address'}]"
761400,Variable,com.android.server.display.DisplayManagerService.assignDisplayIdLocked.address,services/core/java/com/android/server/display/DisplayManagerService.java,1,-1,0,{},[]
752572,Method,com.android.server.connectivity.KeepaliveTracker.startNattKeepalive,services/core/java/com/android/server/connectivity/KeepaliveTracker.java,0,-1,1,{},"[{'type': 'Add Parameter', 'source_name': 'com.android.server.connectivity.KeepaliveTracker.startNattKeepalive', 'source_param': 'nai intervalSeconds cb srcAddrString srcPort dstAddrString dstPort'}]"
119104,Method,android.net.TcpSocketKeepalive.TcpSocketKeepalive,core/java/android/net/TcpSocketKeepalive.java,0,-1,1,{'method_body_modify': '-'},"[{'type': 'Rename Parameter', 'source_name': 'android.net.TcpSocketKeepalive.TcpSocketKeepalive', 'source_param': 'service network socket executor callback'}]"
595522,Method,com.android.settingslib.Utils.getWifiIconResource,packages/SettingsLib/src/com/android/settingslib/Utils.java,0,-1,1,{},"[{'type': 'Rename Parameter', 'source_name': 'com.android.settingslib.Utils.getWifiIconResource', 'source_param': 'level generation isReady'}]"
752459,Method,com.android.server.connectivity.KeepaliveTracker.KeepaliveTracker,services/core/java/com/android/server/connectivity/KeepaliveTracker.java,0,-1,1,{'method_body_modify': '-'},"[{'type': 'Add Parameter', 'source_name': 'com.android.server.connectivity.KeepaliveTracker.KeepaliveTracker', 'source_param': 'handler'}]"
852686,Method,com.android.server.WiredAccessoryManager.updateLocked,services/core/java/com/android/server/WiredAccessoryManager.java,0,-1,1,"{'method_body_modify': '-', 'param_modify': 'newName newState-newName address newState'}","[{'type': 'Add Parameter', 'source_name': 'com.android.server.WiredAccessoryManager.updateLocked', 'source_param': 'newName newState'}]"
596306,Method,com.android.settingslib.wifi.AccessPointPreference.updateIcon,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPointPreference.java,0,-1,1,"{'method_body_modify': '-', 'param_modify': 'level context-level standard isReady context'}","[{'type': 'Rename Parameter', 'source_name': 'com.android.settingslib.wifi.AccessPointPreference.updateIcon', 'source_param': 'level generation isReady context'}]"
744531,Method,com.android.server.audio.AudioService.maybeVibrate,services/core/java/com/android/server/audio/AudioService.java,0,-1,1,{'method_body_modify': '-'},"[{'type': 'Add Parameter', 'source_name': 'com.android.server.audio.AudioService.maybeVibrate', 'source_param': 'effect'}]"
589013,Method,com.android.settingslib.bluetooth.CachedBluetoothDevice.isConnectedHfpDevice,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,0,-1,1,{},"[{'type': 'Rename Method', 'source_name': 'com.android.settingslib.bluetooth.CachedBluetoothDevice.isHfpDevice', 'source_param': ''}]"
115541,Method,android.net.NattSocketKeepalive.NattSocketKeepalive,core/java/android/net/NattSocketKeepalive.java,0,-1,1,{'method_body_modify': '-'},"[{'type': 'Rename Parameter', 'source_name': 'android.net.NattSocketKeepalive.NattSocketKeepalive', 'source_param': 'service network fd resourceId source destination executor callback'}]"
655320,Method,com.android.systemui.statusbar.phone.DozeServiceHost.isPulsing,packages/SystemUI/src/com/android/systemui/statusbar/phone/DozeServiceHost.java,1,-1,1,{},"[{'type': 'parent_ref'}, {'type': 'Extract And Move Method', 'source_name': 'com.android.systemui.statusbar.phone.StatusBar.isPulsing', 'source_param': ''}, {'type': 'Extract And Move Method', 'source_name': 'com.android.systemui.statusbar.phone.StatusBar.isPulsing', 'source_param': ''}]"
588248,Method,com.android.settingslib.bluetooth.A2dpProfile.A2dpProfile,packages/SettingsLib/src/com/android/settingslib/bluetooth/A2dpProfile.java,0,-1,1,{'method_body_modify': '-'},"[{'type': 'Remove Parameter', 'source_name': 'com.android.settingslib.bluetooth.A2dpProfile.A2dpProfile', 'source_param': 'context adapter deviceManager profileManager'}]"
655326,Method,com.android.systemui.statusbar.phone.DozeServiceHost.updateDozing,packages/SystemUI/src/com/android/systemui/statusbar/phone/DozeServiceHost.java,0,-1,1,{},"[{'type': 'parent_ref'}, {'type': 'Move Method', 'source_name': 'com.android.systemui.statusbar.phone.StatusBar.updateDozing', 'source_param': ''}, {'type': 'Move Method', 'source_name': 'com.android.systemui.statusbar.phone.StatusBar.updateDozing', 'source_param': ''}]"
852705,Method,com.android.server.WiredAccessoryManager.setDevicesState,services/core/java/com/android/server/WiredAccessoryManager.java,0,-1,1,"{'method_body_modify': '-', 'param_modify': 'headsetState prevHeadsetState headsetName-headsetState prevHeadsetState headsetNameAddr'}","[{'type': 'Rename Parameter', 'source_name': 'com.android.server.WiredAccessoryManager.setDevicesState', 'source_param': 'headsetState prevHeadsetState headsetName'}]"
117607,Method,android.net.NetworkStatsHistory.multiplySafe,core/java/android/net/NetworkStatsHistory.java,0,-1,1,"{'annotation_modify': ""[]-['com.android.internal.annotations.VisibleForTesting']"", 'method_body_modify': '-'}","[{'type': 'Move Method', 'source_name': 'com.android.server.net.NetworkStatsCollection.multiplySafe', 'source_param': 'value num den'}]"
816487,Variable,com.android.server.pm.PackageManagerService.PackageManagerInternalImpl.userNeedsBadging.userId,services/core/java/com/android/server/pm/PackageManagerService.java,1,-1,0,{},[]
852711,Method,com.android.server.WiredAccessoryManager.setDeviceStateLocked,services/core/java/com/android/server/WiredAccessoryManager.java,0,-1,1,"{'method_body_modify': '-', 'param_modify': 'headset headsetState prevHeadsetState headsetName-headset headsetState prevHeadsetState headsetNameAddr'}","[{'type': 'Rename Parameter', 'source_name': 'com.android.server.WiredAccessoryManager.setDeviceStateLocked', 'source_param': 'headset headsetState prevHeadsetState headsetName'}]"
610412,Variable,com.android.keyguard.CarrierTextController.getNetworkType.subId,packages/SystemUI/src/com/android/keyguard/CarrierTextController.java,1,-1,0,{},[]
