file,access_modify,final_modify,annotation_modify,param_modify,import_extensive,parent_class_modify,parent_interface_modify,class_body_modify,inner_extensive_class,class_var_extensive,class_var_modify,method_body_modify,method_extensive,method_var_extensive,method_var_modify,Move Class,Rename Class,Move And Rename Class,Move Method,Rename Method,Move And Rename Method,Extract Method,Extract And Move Method,Rename Parameter,Add Parameter,Remove Parameter
packages/SystemUI/src/com/android/systemui/Dependency.java,,,,,1,,,1,,1,,1,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/globalactions/GlobalActionsComponent.java,,,,2,,,,1,,,,2,,,,,,,,,,,,,2,
packages/SystemUI/src/com/android/systemui/globalactions/GlobalActionsDialogLite.java,1,1,,,1,,,7,3,7,1,9,5,3,2,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/globalactions/GlobalActionsImpl.java,,,,3,,,,1,,,,3,,,1,,,,,,,,,,3,
packages/SystemUI/src/com/android/systemui/keyguard/KeyguardSliceProvider.java,,,,,3,,,1,1,6,,4,7,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/media/NotificationPlayer.java,,,,,,,,3,,,,3,,,1,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/navigationbar/buttons/KeyButtonView.java,,,,1,,,,2,,1,1,4,1,,1,,,,,,,1,,,,
packages/SystemUI/src/com/android/systemui/navigationbar/buttons/RotationContextButton.java,,,,,,,,1,,1,,,2,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/navigationbar/gestural/EdgeBackGestureHandler.java,,,,,2,,,1,,1,,2,2,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/navigationbar/NavigationBar.java,,,,,,,,1,,1,,3,,1,1,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/navigationbar/NavigationBarController.java,1,,,,,,,1,,,,1,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/navigationbar/NavigationBarInflaterView.java,,,,,3,,1,1,,4,,4,4,1,1,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/navigationbar/NavigationBarTransitions.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/navigationbar/NavigationBarView.java,,,,,3,,,1,,6,,5,9,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/navigationbar/NavigationModeController.java,,,,,3,,1,2,,,1,1,2,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/qs/customize/QSCustomizerController.java,,,,,3,,1,2,,,1,3,2,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/qs/customize/TileAdapter.java,,,,,,,,1,,,,2,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/qs/customize/TileQueryHelper.java,,,,,1,,,1,,,1,2,,1,1,,,,,,,,,,1,
packages/SystemUI/src/com/android/systemui/qs/PagedTileLayout.java,,,,,,,,1,,,,,2,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/qs/QSFooterView.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/qs/QSPanel.java,,,,,,,,2,,,,1,2,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/qs/QSPanelControllerBase.java,,,,,3,,1,1,,,,2,1,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/qs/QSTileHost.java,,,,,,,,1,,,,1,,1,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/qs/QuickQSPanel.java,,,,1,,,,2,,2,1,4,2,,,,,,,,,,,,1,
packages/SystemUI/src/com/android/systemui/qs/QuickQSPanelController.java,,,,,,,,1,,,1,,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSFactoryImpl.java,,,,1,3,,,1,,3,,2,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/qs/TileLayout.java,,,,,1,,,1,,,,3,2,,1,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/screenrecord/RecordingService.java,,,,,1,,,1,,,,1,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/screenshot/ScreenshotView.java,,,,,,,,2,,1,,4,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/settings/brightness/BrightnessController.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/settings/brightness/BrightnessSlider.java,,,,,,,,2,,,1,1,1,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/settings/brightness/BrightnessSliderView.java,,,,,,,,1,,,,1,1,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/settings/brightness/ToggleSlider.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/CommandQueue.java,,,,2,,,,3,,2,,3,4,,2,,,,,,,,,,2,
packages/SystemUI/src/com/android/systemui/statusbar/notification/interruption/NotificationInterruptStateProviderImpl.java,,,,,,,,1,,,3,,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/notification/row/FooterView.java,1,,,1,,,,1,,,,2,1,,,,,,,,,1,,,,
packages/SystemUI/src/com/android/systemui/statusbar/notification/stack/NotificationStackScrollLayout.java,,,,,,,,1,,1,,3,,,1,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/phone/DozeParameters.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationShadeWindowViewController.java,,,,,,,,2,,1,,2,,,2,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarPolicy.java,,,,1,18,,1,2,,2,1,4,3,7,,,,,,,,,,,1,
packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBar.java,,,,,5,,,1,1,3,,3,3,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/policy/BrightnessMirrorController.java,,,,,,,,1,,,,2,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/policy/FlashlightController.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/policy/FlashlightControllerImpl.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/util/leak/GarbageMonitor.java,,,,,,,,1,,,2,,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/util/NotificationChannels.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
packages/SystemUI/tests/src/com/android/systemui/qs/customize/TileQueryHelperTest.java,,,,,,,,1,,,1,1,,,,,,,,,,,,,,
packages/SystemUI/tests/src/com/android/systemui/qs/external/TileServicesTest.java,,,,,,,,1,,,1,1,,,1,,,,,,,,,,,
packages/SystemUI/tests/src/com/android/systemui/qs/QSFragmentTest.java,,,,,,,,1,,,,1,,,1,,,,,,,,,,,
services/core/java/com/android/server/accounts/AccountManagerService.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/am/UserController.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/BatteryService.java,,,,,1,,,2,1,16,,5,2,3,,,,,,,,,,,,
services/core/java/com/android/server/dreams/DreamManagerService.java,,,,,,,,3,,,,,3,,,,,,,,,,,,,
services/core/java/com/android/server/DropBoxManagerService.java,,,,,,,,1,,1,,2,,,,,,,,,,,,,,
services/core/java/com/android/server/GestureLauncherService.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
services/core/java/com/android/server/pm/DefaultCrossProfileIntentFiltersUtils.java,,,,,,,,1,,,1,,,,,,,,,,,,,,,
services/core/java/com/android/server/pm/PackageManagerService.java,,,,1,,,,2,,1,,9,2,,5,,,,,,,,,,1,
services/core/java/com/android/server/pm/permission/Permission.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/pm/Settings.java,,,,,,,,3,,,,3,,,,,,,,,,,,,,
services/core/java/com/android/server/pm/ShortcutService.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/pm/UserManagerService.java,,,,,,,,1,,,,4,,,2,,,,,,,,,,,
services/core/java/com/android/server/pm/UserRestrictionsUtils.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/policy/PhoneWindowManager.java,,,,,4,,,2,,8,,9,,9,2,,,,,,,,,,,
services/core/java/com/android/server/policy/WindowManagerPolicy.java,,,,,,,,2,,,,,2,,,,,,,,,,,,,
services/core/java/com/android/server/power/PowerManagerService.java,,,,1,,,,3,,2,,11,1,,1,,,,,,,,,,1,
services/core/java/com/android/server/power/ShutdownThread.java,,,,,,,,1,,1,,5,1,,,,,,,,,,,,,
services/core/java/com/android/server/statusbar/StatusBarManagerInternal.java,,,,1,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/statusbar/StatusBarManagerService.java,,,,2,,,,2,,,1,2,2,,,,,,,,,,,,,
services/core/java/com/android/server/StorageManagerService.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/tv/TvInputManagerService.java,,,,,,,,2,,,,1,,,1,,,,,,,,,,,
services/core/java/com/android/server/wm/DisplayPolicy.java,,,,,,,,1,,,,1,1,,,,,,,,,,,,,
services/core/java/com/android/server/wm/InsetsPolicy.java,,,,,,,,1,,,,2,,2,6,,,,,,,,,,1,
services/core/java/com/android/server/wm/WallpaperWindowToken.java,,,,,,,,1,,,,1,,,,,,,,,,,,,1,
services/core/java/com/android/server/wm/WindowManagerInternal.java,,,,,,,,1,,,,2,,,,,,,,,,,,,,
services/core/java/com/android/server/wm/WindowManagerService.java,1,,,1,,,,2,,,,3,3,,2,,,,,,,1,,,,
services/core/java/com/android/server/wm/WindowToken.java,,,,,,,,1,,,,2,,,1,,,,,,,,,,1,
services/tests/wmtests/src/com/android/server/wm/SystemServicesTestRule.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
services/tests/wmtests/src/com/android/server/wm/WindowStateTests.java,,,,,,,,1,,,,1,,,4,,,,,,,,,,,
services/tests/wmtests/src/com/android/server/wm/WindowTokenTests.java,,,,,,,,1,,,,2,,,2,,,,,,,,,,,
services/usage/java/com/android/server/usage/StorageStatsService.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
