id,category,qualifiedName,file_path,not_aosp,old_aosp,isIntrusive,intrusiveModify,refactor
676881,Variable,com.android.systemui.globalactions.GlobalActionsDialogLite.SinglePressAction.mMessageResId,packages/SystemUI/src/com/android/systemui/globalactions/GlobalActionsDialogLite.java,0,-1,1,"{'access_modify': 'private-protected', 'final_modify': 'final-', 'class_var_modify': '-'}",[]
682295,Method,com.android.systemui.navigationbar.NavigationBarController.removeNavigationBar,packages/SystemUI/src/com/android/systemui/navigationbar/NavigationBarController.java,0,-1,1,"{'access_modify': 'null-public', 'method_body_modify': '-'}",[]
703524,Method,com.android.systemui.statusbar.notification.row.FooterView.updateColors,packages/SystemUI/src/com/android/systemui/statusbar/notification/row/FooterView.java,1,-1,1,"{'access_modify': 'protected-public', 'method_body_modify': '-', 'param_modify': 'newConfig-'}","[{'type': 'Extract Method', 'source_name': 'com.android.systemui.statusbar.notification.row.FooterView.onConfigurationChanged', 'source_param': 'newConfig'}]"
964096,Method,com.android.server.wm.WindowManagerService.removeWindowToken,services/core/java/com/android/server/wm/WindowManagerService.java,1,-1,1,"{'access_modify': 'public-null', 'method_body_modify': '-', 'param_modify': 'binder displayId-binder removeWindows animateExit displayId'}","[{'type': 'Extract Method', 'source_name': 'com.android.server.wm.WindowManagerService.removeWindowToken', 'source_param': 'binder displayId'}]"
