file,e2n_e,e2n_n,n2e_n,n2e_e
core/java/com/android/internal/protolog/common/ProtoLog.java,,2,,
services/core/java/com/android/server/wm/DisplayContent.java,,2,,
services/core/java/com/android/server/wm/WindowToken.java,,1,,
services/core/java/com/android/server/wm/InputMonitor.java,,1,,
packages/SystemUI/src/com/android/systemui/omni/OmniSettingsService.java,,,,28
packages/SystemUI/src/com/android/systemui/navigationbar/NavigationBarTransitions.java,,,1,
packages/SystemUI/src/com/android/systemui/navigationbar/NavigationModeController.java,,,3,
packages/SystemUI/src/com/android/systemui/settings/brightness/BrightnessController.java,,,1,
packages/SystemUI/src/com/android/systemui/settings/brightness/ToggleSlider.java,,,,1
packages/SystemUI/src/com/android/systemui/settings/brightness/BrightnessSlider.java,,,1,
packages/SystemUI/src/com/android/systemui/statusbar/CommandQueue.java,,,2,2
packages/SystemUI/src/com/android/systemui/statusbar/notification/stack/NotificationStackScrollLayout.java,,,1,
services/core/java/com/android/server/wm/DisplayPolicy.java,,,,1
services/core/java/com/android/server/statusbar/StatusBarManagerService.java,,,1,
services/tests/wmtests/src/com/android/server/wm/WindowTokenTests.java,,,1,
