212e8598dd8b1cd2023f206f0636eb7b2815bc56,a7cc087378c,e9b725168c5,None,lineage-16.0,pie-security-release
a7cc087378cb1ec4eb36e2f8e5741b9ca8daf401,2f6863effba,23b5774f906,None,lineage-16.0,pie-security-release
2f6863effba173ca8b4a17ecd542867a0eddb840,eeb92c3c1b0,8ac578e4047,None,lineage-16.0,pie-security-release
63126edffd77fafdc07ee57f561fafd2b0272c44,c124bc9f956,477d208dbc0,None,lineage-16.0,pie-security-release
c124bc9f956754d80b1cf5e3da842c19d9088bd9,4ad01f7db0d,927dc5f7b68,None,lineage-16.0,pie-security-release
4ad01f7db0d383feb58c31aac002e00aa42bf64c,38b97f795e5,40783c3736d,None,lineage-16.0,pie-security-release
23ec702fe550fa830e1d70c10288e36050a6f6c8,83510e365d6,6f4c6abf530,None,lineage-16.0,pie-security-release
83510e365d66f441ca499dae1eb0318b0718196a,9559f58d558,b98766ec778,None,lineage-16.0,pie-security-release
9559f58d558955428da5c3e90116428a12740d27,236afaa4637,67fae877f91,None,lineage-16.0,pie-security-release
236afaa4637af3ccc8f063429ee50cecafc24c3b,58e875364d2,3da64c8174f,None,lineage-16.0,pie-security-release
58e875364d2570a9b6621c401d7c54cda58cf193,ee87e6f6c60,180c0f2092e,None,lineage-16.0,pie-security-release
9e7021ec033aa3d1608a4a720b42dc75758d94ad,75ed0a20a12,1131410764c,None,lineage-16.0,pie-security-release
31664aa5defc5bc091dffc8201ef48e540aa21c7,a1bbbd1f8b7,97961294751,None,lineage-16.0,pie-security-release
118a9c5fbbc8575207df9f5d42d5caed37573b62,50a20ebcb62,2f8631a62e9,None,lineage-16.0,pie-security-release
40e6e93c327a135b87cb88c71422d4fa47af7d3f,800b3e1f25c,5263e86850a,None,lineage-16.0,pie-security-release
d56f59389212df5462b342be7600c1974d27c0d5,a95ab958305,ad31dbbdcd7,None,lineage-16.0,pie-security-release
a95ab9583057157edbcb499832bfb37a69d0d7b9,6c04c89a869,c69f445dc10,None,lineage-16.0,pie-security-release
280b3f81eb52e903e68c9cec03c0812e9f150b58,5624185019a,6c68f9b4660,None,lineage-16.0,pie-security-release
5df8608656b363f13049855431e2618dd153edaf,e740651c800,39c9bf27471,None,lineage-16.0,security-pi-release
3af86b29310461f1f5aded7be59b11b34c736c76,665e51b7528,b6ce8a330c0,None,lineage-16.0,pie-security-release
40cc3733f3310dbf5bd1e67c69227927ffa3c284,5570fe8d83a,3efce7589db,None,lineage-16.0,pie-security-release
6e7d07c3e9ed000778dede983193c2e8c5691c4e,c953955aa87,0929eb91807,None,lineage-16.0,pie-security-release
71911afa2c85bbbf9fa9ee1b4dd616b5681c6562,8c1c3e25fc1,feedb38d84c,None,lineage-16.0,pie-security-release
c84634b9b4278035e2c5b3ef38376ad4eea0c019,7ef25210cbc,904490530bf,None,lineage-16.0,pie-security-release
f11d05f8f922d8a20312f6c8a3e09d37d334d217,0df2d7e24c4,d9f91c430f6,None,lineage-16.0,pie-security-release
ab78fedc0100a93b5e9590b0fdc5cfa48386184e,9df23a34ac3,06aed1054fb,None,lineage-16.0,pie-security-release
86f624786016fcd90918747cab2b72ca086cd817,c29588aac04,098e0a64404,None,lineage-16.0,pie-qpr3-release
01577783a25d30b360f2b1455af5eadd8a4111d6,b1cec28b95d,5c3946d0935,Google,lineage-16.0,android-s-beta-4
