file,access_modify,final_modify,annotation_modify,param_modify,import_extensive,parent_class_modify,parent_interface_modify,class_body_modify,inner_extensive_class,class_var_extensive,class_var_modify,method_body_modify,method_extensive,method_var_extensive,method_var_modify,Move Class,Rename Class,Move And Rename Class,Move Method,Rename Method,Move And Rename Method,Extract Method,Extract And Move Method,Rename Parameter,Add Parameter,Remove Parameter
core/java/android/hardware/biometrics/BiometricPrompt.java,,,,,,,,2,,,,,1,,,,,,,,,,,,,
core/java/android/hardware/biometrics/PromptInfo.java,,,,,,,,1,,1,,2,2,,,,,,,,,,,,,
core/java/android/hardware/Camera.java,,,,,2,,,5,1,126,,21,103,7,,,,,,,,,,,,
core/java/android/hardware/camera2/CameraCharacteristics.java,,,,,2,,,1,,6,,2,2,1,,,,,,,,,,,,
core/java/android/hardware/camera2/CameraDevice.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
core/java/android/hardware/camera2/CameraManager.java,,,,,6,,,2,1,5,,7,1,16,,,,,,,,,,,,
core/java/android/hardware/camera2/impl/CameraCaptureSessionImpl.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
core/java/android/hardware/camera2/impl/CameraConstrainedHighSpeedCaptureSessionImpl.java,,,,,2,,,1,,,,1,1,,1,,,,,,,,,,,
core/java/android/hardware/camera2/impl/CameraDeviceImpl.java,,,,,4,,,2,,4,,5,3,,,,,,,,,,,,,
core/java/android/hardware/camera2/impl/CameraMetadataNative.java,,,,,1,,,3,,,,1,1,,2,,,,,,,,,,,
core/java/android/hardware/camera2/utils/SurfaceUtils.java,,,,,3,,,1,,,,3,1,,1,,,,,,,,,,,
core/java/android/hardware/devicestate/DeviceStateManager.java,,,,,,,,1,,,,2,,,,,,,,,,,,,,
core/java/android/hardware/devicestate/DeviceStateManagerGlobal.java,,,,1,,,,2,,,,3,,,,,,,,,,,,,,
core/java/android/hardware/display/AmbientDisplayConfiguration.java,,,,,1,,,1,,1,,2,1,,,,,,,,,,,,,
core/java/android/hardware/display/DisplayManager.java,,,,1,,,,1,,,,3,2,,,,,,,,,,,,1,
core/java/android/hardware/display/DisplayManagerGlobal.java,,,,1,,,,1,,,,4,2,,,,,,,,,,,,1,
