file,access_modify,final_modify,annotation_modify,param_modify,import_extensive,parent_class_modify,parent_interface_modify,class_body_modify,inner_extensive_class,class_var_extensive,class_var_modify,method_body_modify,method_extensive,method_var_extensive,method_var_modify,Move Class,Rename Class,Move And Rename Class,Move Method,Rename Method,Move And Rename Method,Extract Method,Extract And Move Method,Rename Parameter,Add Parameter,Remove Parameter
packages/SystemUI/src/com/android/systemui/tuner/TunerActivity.java,,,,,,,,1,,,,1,,,1,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/tuner/TunerService.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/tuner/TunerServiceImpl.java,,1,,,2,,,2,,,1,11,6,2,6,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/usb/StorageNotification.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/volume/VolumeDialogControllerImpl.java,,,,,,,,2,,1,,2,1,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,,,,,17,,,4,,18,3,18,10,4,5,,,,,,,2,,,,
packages/SystemUI/src/com/android/systemui/volume/ZenModePanel.java,,,,1,,,,1,,,,2,,1,1,,,,,,,,,1,,
packages/SystemUI/src/com/android/systemui/wm/DisplayLayout.java,,,,,1,,,1,,,,1,,1,,,,,,,,,,,,
packages/SystemUI/tests/src/com/android/systemui/statusbar/notification/ActivityLaunchAnimatorTest.java,,,,,1,,,1,,1,,1,,,,,,,,,,,,,,
packages/SystemUI/tests/src/com/android/systemui/statusbar/phone/HeadsUpAppearanceControllerTest.java,,,,,1,,,1,,,,2,,,1,,,,,,,,,,,
packages/SystemUI/tests/src/com/android/systemui/statusbar/phone/NotificationPanelViewTest.java,,,,,1,,,1,,1,,1,,,,,,,,,,,,,,
packages/SystemUI/tests/src/com/android/systemui/statusbar/phone/StatusBarTest.java,,,,,2,,,1,,2,,1,,,,,,,,,,,,,,
packages/SystemUI/tests/src/com/android/systemui/utils/leaks/FakeBluetoothController.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
packages/SystemUI/tests/src/com/android/systemui/utils/leaks/FakeSecurityController.java,,,,,1,,,1,,,,,5,,,,,,,,,,,,,
packages/SystemUI/tests/src/com/android/systemui/utils/leaks/FakeZenModeController.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
packages/Tethering/src/com/android/networkstack/tethering/Tethering.java,,,,,2,,,3,,,,2,,1,,,,,,,,,,,,
packages/Tethering/src/com/android/networkstack/tethering/TetheringConfiguration.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
packages/Tethering/src/com/android/networkstack/tethering/UpstreamNetworkMonitor.java,,,,,,,,1,,1,,4,1,,,,,,,,,,,,,
services/companion/java/com/android/server/companion/CompanionDeviceManagerService.java,,,,,,,,2,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/am/UserController.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/audio/AudioDeviceBroker.java,,,,,,,,2,,1,,2,1,,1,,,,,,,,,,,
services/core/java/com/android/server/audio/AudioDeviceInventory.java,,,,,,,,1,,,,2,1,2,1,,,,,,,,,,,
services/core/java/com/android/server/audio/AudioService.java,,,,,,,,3,,2,,7,1,1,,,,,,,,,,,,
services/core/java/com/android/server/audio/BtHelper.java,,,,,,,,1,,1,1,,2,,,,,,,,,,,,,
services/core/java/com/android/server/BatteryService.java,,,,,1,,,2,,10,,7,4,1,,,,,,,,,,,,
services/core/java/com/android/server/biometrics/BiometricServiceBase.java,1,,,,,,,2,,2,,6,,,,,,,,,,,,,,
services/core/java/com/android/server/biometrics/fingerprint/FingerprintService.java,,,,,,,,3,,3,2,9,1,6,,,,,,,,,,,,
services/core/java/com/android/server/BluetoothAirplaneModeListener.java,,,,,,,,2,,,,1,1,,,,,,,,,,,,,
services/core/java/com/android/server/camera/CameraServiceProxy.java,,,,,,,,2,,1,1,3,,,,,,,,,,,,,,
services/core/java/com/android/server/ConnectivityService.java,,,,,1,,,2,,2,,8,11,2,,,,,,,,,,,,
services/core/java/com/android/server/display/AutomaticBrightnessController.java,,,,1,,,,1,,1,,3,1,,,,,,,,,,,,1,
services/core/java/com/android/server/display/DisplayPowerController.java,,,,,2,,,1,,2,,4,1,4,,,,,,,,,,,,
services/core/java/com/android/server/display/WifiDisplayController.java,,,,,,,,3,,1,1,10,1,1,11,,,,,,,,,,,
services/core/java/com/android/server/input/InputManagerService.java,,,,,,,,2,,,,2,4,,,,,,,,,,,,,
services/core/java/com/android/server/inputmethod/InputMethodManagerService.java,,,,,,,,2,,1,,4,2,2,,,,,,,,,,,,
services/core/java/com/android/server/lights/LightsService.java,,,,1,,,,2,,3,,4,1,,,,,,,,,,,,,
services/core/java/com/android/server/lights/LogicalLight.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
services/core/java/com/android/server/locksettings/LockSettingsService.java,,,,1,,,,1,,2,1,3,5,2,1,,,,,,,,,,1,
services/core/java/com/android/server/locksettings/LockSettingsShellCommand.java,,,,,,,,1,,,,2,,2,1,,,,,,,,,,,
services/core/java/com/android/server/locksettings/LockSettingsStorage.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
services/core/java/com/android/server/MountServiceIdler.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
