file,access_modify,final_modify,annotation_modify,param_modify,import_extensive,parent_class_modify,parent_interface_modify,class_body_modify,inner_extensive_class,class_var_extensive,class_var_modify,method_body_modify,method_extensive,method_var_extensive,method_var_modify,Move Class,Rename Class,Move And Rename Class,Move Method,Rename Method,Move And Rename Method,Extract Method,Extract And Move Method,Rename Parameter,Add Parameter,Remove Parameter
packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarPolicy.java,,,,,6,,1,2,,1,1,4,3,6,1,,,,,,,1,,,,
packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarTransitions.java,,,,,,,,1,,,,,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBar.java,,,,,6,,,2,1,6,3,9,3,1,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarIconControllerImpl.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarIconHolder.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarIconList.java,,,,,,,,2,,,,1,1,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarSignalPolicy.java,,,,1,2,,,2,,8,,11,1,3,8,,,,,,,,,,1,
packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarWindowView.java,,,,,2,,,1,,,,,1,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusIconContainer.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/policy/Clock.java,,,,,,,,1,,1,,1,2,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/policy/KeyButtonView.java,,,,,,,,2,,1,1,3,1,,1,,,,,,,1,,,,
packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,,1,,,,,,2,,,1,,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/policy/TelephonyIcons.java,1,20,,,1,,,1,,,20,,1,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/stack/NotificationStackScrollLayout.java,,,,,,,,1,,,,1,,1,1,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/StatusBarIconView.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/statusbar/StatusBarMobileView.java,,,,,2,,,1,,1,,4,1,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/tuner/LockscreenFragment.java,,4,,2,6,,,4,1,8,4,9,3,,2,,,,,,,2,,2,,
packages/SystemUI/src/com/android/systemui/tuner/NavBarTuner.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/tuner/ShortcutPicker.java,,,,,2,,,1,1,2,,1,,2,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/tuner/TunerFragment.java,,,,,,,,1,,,,3,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/tuner/TunerServiceImpl.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/usb/UsbDebuggingActivity.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/util/NotificationChannels.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,,,,,,,,2,,,,3,,,,,,,,,,,,,,
services/core/java/com/android/server/accounts/AccountManagerService.java,,,,,,,,1,,,,8,,,,,,,,,,,,,,
services/core/java/com/android/server/AlarmManagerService.java,,,,,,,,3,,1,1,3,1,,,,,,,,,,,,,
services/core/java/com/android/server/am/ActiveServices.java,,,,,,,,1,,1,,3,,4,2,,,,,,,,,,,
services/core/java/com/android/server/am/ActivityManagerConstants.java,,,,,2,,,1,,5,1,2,3,,,,,,,,,,,,,
services/core/java/com/android/server/am/ActivityManagerService.java,,,,,,,,1,1,8,,3,1,6,,,,,,,,,,,,
services/core/java/com/android/server/am/ActivityRecord.java,,1,,,1,,,1,,3,,3,,,1,,,,,,,,,,,
services/core/java/com/android/server/am/ActivityStack.java,,,,,,,,1,,,,2,,,,,,,,,,,,,,
services/core/java/com/android/server/am/ProcessRecord.java,,,,,,,,1,,,,2,,2,,,,,,,,,,,,
services/core/java/com/android/server/am/RecentTasks.java,,,,,4,,,1,1,2,,6,,,,,,,,,,,,,,
services/core/java/com/android/server/BatteryService.java,,,,,1,,,2,1,16,,5,2,6,,,,,,,,,,,,
services/core/java/com/android/server/ConnectivityService.java,,,,,4,,,1,,1,,3,5,1,,,,,,,,,,,,
services/core/java/com/android/server/DeviceIdleController.java,,,,,,,,2,,,,,2,,,,,,,,,,,,,
services/core/java/com/android/server/display/DisplayManagerService.java,,,,,,,,1,,,,1,,,1,,,,,,,,,,,
services/core/java/com/android/server/display/LocalDisplayAdapter.java,,,,,,,,2,,,,3,,,1,,,,,,,,,,,
services/core/java/com/android/server/display/WifiDisplayController.java,,1,,,1,,,8,,2,3,14,3,3,11,,,,,,,1,,,,
services/core/java/com/android/server/dreams/DreamManagerService.java,,,,,,,,3,,,,,3,,,,,,,,,,,,,
services/core/java/com/android/server/fingerprint/ClientMonitor.java,,,,,2,,,1,,,,1,,1,,,,,,,,,,,,
services/core/java/com/android/server/GestureLauncherService.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
services/core/java/com/android/server/LocationManagerService.java,,,,,,,,1,,3,,3,1,,,,,,,,,,,,,
services/core/java/com/android/server/locksettings/LockSettingsService.java,,,,,,,,1,,2,,2,5,1,,,,,,,,,,,,
services/core/java/com/android/server/notification/NotificationManagerService.java,,,,,,,,3,,,1,2,4,,2,,,,,,,,,,,
services/core/java/com/android/server/notification/NotificationRecord.java,,,,,,,,1,,1,,2,2,5,2,,,,,,,,,,,
services/core/java/com/android/server/pm/PackageInstallerService.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/pm/PackageManagerService.java,,,,1,,,,3,,3,,10,3,6,5,,,,,,,,,,1,
services/core/java/com/android/server/pm/PackageVerificationState.java,,,,,,,,1,,4,,3,1,,,,,,,,,,,,,
services/core/java/com/android/server/pm/Settings.java,,,,,,,,3,,,,5,,,1,,,,,,,,,,,
services/core/java/com/android/server/pm/ShortcutService.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/pm/UserRestrictionsUtils.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/policy/PhoneWindowManager.java,3,,,1,9,,,4,,23,1,26,8,16,3,,,,,,,,,,1,
services/core/java/com/android/server/policy/WindowManagerPolicy.java,,,,,,,,2,,,,,4,,,,,,,,,,,,,
services/core/java/com/android/server/policy/WindowOrientationListener.java,,,,,,,,2,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/power/PowerManagerService.java,7,,,1,,,,5,,12,3,19,8,5,1,,,,,,,,,,1,
services/core/java/com/android/server/power/ShutdownThread.java,,,,,,,,1,,1,,5,1,,,,,,,,,,,,,
services/core/java/com/android/server/ServiceWatcher.java,,,,,1,,,1,,1,,1,,3,1,,,,,,,,,,,
services/core/java/com/android/server/statusbar/StatusBarManagerInternal.java,,,,1,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/statusbar/StatusBarManagerService.java,,,,2,,,,2,,,1,2,1,,,,,,,,,,,,1,
services/core/java/com/android/server/storage/FileCollector.java,,,,,,,,1,,,,,,,,,,,,,,,,,,
services/core/java/com/android/server/StorageManagerService.java,,,,,,,,1,,,,1,1,2,2,,,,,,,,,,,
services/core/java/com/android/server/wm/TaskPositioningController.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
services/core/java/com/android/server/wm/WindowManagerService.java,,,,,,,,1,,,,1,4,,,,,,,,,,,,,
services/java/com/android/server/SystemServer.java,,,,,2,,,1,1,,,1,1,,,,,,,,,,,,,
services/usb/java/com/android/server/usb/UsbDeviceManager.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
telecomm/java/android/telecom/Call.java,,,,,,,,2,,2,,1,,,,,,,,,,,,,,
telecomm/java/android/telecom/Conference.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
telecomm/java/android/telecom/Connection.java,,,,,,,,3,,5,,3,2,,,,,,,,,,,,,
telecomm/java/android/telecom/ConnectionService.java,,,,,,,,4,,1,3,1,4,1,2,,,,,,,,,,,
telecomm/java/android/telecom/ConnectionServiceAdapter.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
telecomm/java/android/telecom/ConnectionServiceAdapterServant.java,,,,,,,,2,,,1,,1,,,,,,,,,,,,,
telecomm/java/android/telecom/RemoteConnectionService.java,,,,,,,,2,,,1,,1,,,,,,,,,,,,,
telecomm/java/android/telecom/TelecomManager.java,,,,,,,,1,,2,,,,,,,,,,,,,,,,
telephony/java/android/provider/Telephony.java,,,,,,,,3,,,,4,,,,,,,,,,,,,,
telephony/java/android/telephony/CarrierConfigManager.java,,,,,,,,1,,4,,,,,,,,,,,,,,,,
telephony/java/android/telephony/DisconnectCause.java,,,,,,,,1,,47,1,1,,,,,,,,,,,,,,
telephony/java/android/telephony/ims/compat/stub/ImsCallSessionImplBase.java,,,,,,,,2,,,,,1,,,,,,,,,,,,,
telephony/java/android/telephony/ims/feature/ImsFeature.java,1,,,,,,,1,,,2,,,,,,,,,,,,,,,
telephony/java/android/telephony/ims/feature/MmTelFeature.java,,,,,1,,,3,,,1,6,2,,1,,,,,,,,,,,
telephony/java/android/telephony/ims/ImsCallProfile.java,,,,,,,,1,,1,,,,,,,,,,,,,,,,
telephony/java/android/telephony/ims/ImsCallSession.java,,,,,,,,3,,,,,2,,,,,,,,,,,,,
telephony/java/android/telephony/ims/ImsCallSessionListener.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
telephony/java/android/telephony/ims/ImsExternalCallState.java,,,,,,,,1,,1,,3,2,,,,,,,,,,,,,
telephony/java/android/telephony/ims/ImsReasonInfo.java,,,,,,,,1,,24,,,,,,,,,,,,,,,,
telephony/java/android/telephony/ims/ImsSsInfo.java,,,,,,,,1,,4,,3,2,,,,,,,,,,,,,
telephony/java/android/telephony/ims/stub/ImsRegistrationImplBase.java,1,,,,,,,1,,,,1,,,,,,,,,,,,,,
telephony/java/android/telephony/ims/stub/ImsUtImplBase.java,,,,,,,,2,,,1,,2,,,,,,,,,,,,,
telephony/java/android/telephony/PhoneNumberUtils.java,,,,,1,,,1,,1,,1,2,,1,,,,,,,1,,,,
telephony/java/android/telephony/SignalStrength.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
telephony/java/android/telephony/SmsManager.java,,,,,,,,1,,2,,10,1,,,,,,,,,,,,,
telephony/java/android/telephony/SubscriptionManager.java,,,,,,,,2,,,,1,,,,,,,,,,,,,,
telephony/java/android/telephony/TelephonyManager.java,,,,,2,,,1,,,,7,1,1,,,,,,,,,,,,
telephony/java/com/android/ims/ImsUtInterface.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
telephony/java/com/android/ims/internal/uce/common/StatusCode.java,,,,,,,,1,,2,,,,,,,,,,,,,,,,
telephony/java/com/android/ims/internal/uce/uceservice/UceServiceBase.java,,,,,,,,2,,,,,8,,,,,,,,,,,,,
telephony/java/com/android/internal/telephony/CallerInfo.java,,,,,,,,1,,,,2,,,,,,,,,,,,,,
telephony/java/com/android/internal/telephony/cdma/SmsEnvelope.java,,,,,,,,1,,1,,,,,,,,,,,,,,,,
telephony/java/com/android/internal/telephony/cdma/SmsMessage.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
telephony/java/com/android/internal/telephony/TelephonyProperties.java,,,,,,,,1,,4,,,,,,,,,,,,,,,,
telephony/java/com/android/internal/telephony/uicc/IccUtils.java,,,,,1,,,1,,,,,2,,,,,,,,,,,,,
wifi/java/android/net/wifi/WifiManager.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
